,Unnamed: 0,reviewId,content,score,at,replyContent,appVersion,application
4734,73534,f2fe733d-6dc5-4e4d-8ee3-c7cf03addd85,Ok,5,2021-08-30 17:58:45,"Hallo Mama Dede Sri Handayani, terima kasih atas ulasan dan lima bintangnya. Semoga aplikasi Hallobumil dapat bermanfaat sebagai pendamping kehamilan, dan tumbuh kembang Si Kecil nantinya. Sehat selalu :) ^np

",2.1.8,Hallobumil
4736,12250,6818d699-a9d6-41ac-aba9-ce1853412393,Membantu perkembangan si kecil,5,2022-08-23 14:40:25,"Halo, Parent Oppo! Terima kasih atas review positifnya. Kami senang dapat membantu Anda mendapatkan informasi dari mulai perkembangan janin, masalah ibu hamil dan pregnancy, serta pertumbuhan anak. Semoga Anda juga dapat menggunakan fitur di aplikasi theAsianparent (seperti fitur pemantau kehamilan, cari nama bayi, resep dll.) dengan baik ya.😊
",2.12.3,Asian Parent
4738,30719,60cd8405-2b9f-4b3b-8cbf-f15f14bb4666,Membantu sekaliiii,5,2021-05-07 09:30:23,"Hai, Parent! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Anda bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.9.4,Asian Parent
4739,64696,7276d9d4-48b0-47ef-80fd-f4fbec7aa893,Sangat membantu,5,2021-01-24 11:30:44,"Hai, Parent! Terima kasih atas review positifnya. Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.8.3,Asian Parent
4740,10950,ef0070f1-360b-4fa0-a210-71c29249a670,"Sungguh sangat membantu dan bermanfaat banget aplikasi asianparent , saya jadi tau seputar kehamilan dan kehidan sehari hari .. dari mulai tumbuh kembang janin , anak dan kesehatan .. juga bisa sharing ke bunda di asianparent . Bener bener membantu banget aplikasi ini ...",5,2022-09-24 18:34:43,"Hai, Parent Ina Silvia! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini dapat membantu Anda. Semoga Parent bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Parent untuk bergabung di komunitas kami. 😊
",2.12.7,Asian Parent
4741,59566,013b27d2-c404-4359-9589-6bfc0e19f968,Best,5,2022-06-07 05:52:05,Hi Aidi! Thank you for your positive feedback. We hope our app keeps helping you and your baby grow and thrive as you cross many beautiful milestones together. Please invite your squad to join theAsianparent app community too! 😊,,Asian Parent
4742,30810,6619e81f-d1ca-4438-bcce-95217d1ed72b,Aplikasi yang bagus,5,2021-05-04 08:32:15,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.9.6,Asian Parent
4743,73027,6e73160d-579c-4dfd-a88d-ce4b9be4e081,Aplikasi bagus dan detail sekali,5,2022-02-17 10:32:06,"Hallo Mama indri novianti, terima kasih atas ulasan dan lima bintangnya. Semoga aplikasi Hallobumil dapat bermanfaat sebagai pendamping kehamilan, dan tumbuh kembang Si Kecil nantinya. Sehat selalu :) ^np

",2.1.8,Hallobumil
4744,61008,2d49fa63-9c90-473f-af88-c939870b9010,Good information about pregnancy...especially first timer mommy.i have many more information in this apps...thank u so much,5,2021-12-14 12:42:58,,2.10.6,Asian Parent
4745,21445,b888e435-56e4-4bb4-bd2b-74e854773d0f,Oke bgt,5,2021-12-14 12:57:45,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.10.6,Asian Parent
4747,20228,bc18ccde-af03-40be-8813-5fd2f383a9c2,"Dengan aplikasi ini jadi bisa memantau bagaimana tumbuh kembang si kecil. Dan bisa tanya jawab dengan bunda bunda di sini, bisa shareing ilmu",5,2022-01-04 16:03:35,"Halo, Parent! Terima kasih atas review positifnya. Kami senang dapat membantu Anda mendapatkan informasi mengenai perkembangan dan pertumbuhan anak Anda. Semoga Anda juga dapat menggunakan fitur di aplikasi theAsianparent (seperti fitur cari nama bayi, resep dll).dengan baik ya.😊
",2.10.7,Asian Parent
4749,4635,48973e67-4265-4951-a08b-34736fb67a66,Mantap sangat membantu untuk mengetahui perkembangan si 👌,5,2024-01-30 08:28:46,"Hai, Parent Ridwan Alfarez! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar perkembangan janin, persiapan kehamilan, tips pregnancy, rekomendasi makanan anak, gizi balita dan topik ibu hamil dan menjadi parent di komunitas kami 😊
",2.13.5,Asian Parent
4750,22729,a8c78677-0733-40af-ba73-327523491db1,"Seneng bgt selama kehamilan anak pertama aku selalu dibahagiakan dengan info"" parenting oleh apk ini, selain itu juga apk ini bisa dijadikan tempat sharing mengenai sang buah hati ❤",5,2021-11-21 20:09:28,"Halo, Bunda. Terima kasih atas review positifnya. Kami senang Bunda bisa mendapatkan manfaat positif dari aplikasi ini. Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊
",2.8.4,Asian Parent
4751,17385,0f8158bb-fb95-441a-88f1-096b84f83950,Sangat bagus untuk ibu² baru yg ingin mengetahui tentang seputaran bumil,5,2022-02-24 23:48:45,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.10.7,Asian Parent
4754,549,89f14a1b-4d0c-4fd6-b2db-c57438f0bdb5,aplikasinya bagus,5,2022-07-18 08:07:01,"Hai Bunda Yulia Asiska, terima kasih telah menggunakan aplikasi Diary Bunda dan atas ulasan baiknya 🙏🏻 Semoga aplikasi kami dapat terus bermanfaat bagi Bunda ya. Kami akan terus kembangkan aplikasi kami agar pengalaman Bunda selalu menyenangkan. Semoga Bunda dan keluarga sehat selalu, ya! 🤗
",3.1.8,Diary Bunda
4755,84677,cd54c9b4-b596-407a-a4b5-8e8375d4e268,Baru mau mendownload...semoga berhasil....udh 5 bln menikah..blm mndptkn 2 garis🙂,2,2021-03-13 10:19:10,"Hi Mum, Terima kasih telah menyukai dan menggunakan aplikasi Teman Bumil. Jangan lupa share pengalaman Mum di Instagram Mum dan follow terus IG @temanbumil. Terus aktif dan pantau penawaran serta giveaway menarik lainnya dari Teman Bumil, kami tunggu Bintang Limanya ya Mum, terima kasih :)",2.1.0,Teman Bumil
4758,82484,f422c6cd-294e-462b-8339-45d4377ec989,Aplikasi sangat membantu untuk first mom seperti aku.,5,2022-09-15 12:25:13,"Hi Mums, Terima kasih telah menggunakan Teman Bumil. Jangan lupa share pengalaman Mums di IG Mums dan follow terus IG @temanbumil, untuk informasi seputar parenting dan tumbuh kembang si Kecil follow juga IG @teman_parenting. Terus aktif dan pantau penawaran giveaway menarik dari Teman Bumil, terima kasih Mums:)",2.14.1,Teman Bumil
4759,3607,9f8a1a0c-5bcf-4e57-b1a6-4f70f9732d5a,"Aplikasi the asianparents sangat membantu sekali untuk saya memantau perkembangan kehamilan saya ini,,semuanya lengkap,,udh 2thn saya bergabung di apk ini,,juga suka sekali ikutan kuis² dan beberapa ada yg menang,, terimakasih ya the asianparents 🤗🥰 Sekarang saya sudah melahirkan anak saya laki-laki terimakasih",5,2024-03-22 11:36:45,"Halo, Parent Susi Lestari! Terima kasih atas review positifnya. Kami senang dapat membantu Anda mendapatkan informasi dari mulai perkembangan janin, masalah ibu hamil dan pertumbuhan anak. Semoga Anda juga dapat menggunakan fitur di aplikasi theAsianparent (seperti fitur pemantau kehamilan, cari nama bayi, resep dll.) dengan baik ya.😊",3.0.6,Asian Parent
4760,63375,16a0174d-e029-4543-9c45-f8ea3300db09,"It is very educative, although i have tried asking questions through the post provided, but no one provides the answers, so annoying. Efforts should be made in answering worried questions. Thanks",3,2021-04-27 12:38:00,"Hello, Parent! Thank you for the feedback and suggestions. We have conveyed this to the related team. Look forward to our next app updates. Thank you! 😊",2.9.5,Asian Parent
4764,20294,4ee6c31d-7f6e-4c52-8451-90a3d0b5cab2,Aplikasi nya mantap🤩🤩,5,2022-01-04 11:03:30,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊
",2.10.7,Asian Parent
4766,25946,2aaf2423-fe35-4938-975e-a22f02730df7,Menarik,5,2021-09-24 02:30:15,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.9.28,Asian Parent
4767,84213,fa694ed4-6bbc-43d7-a5ae-19499bea6c81,Aplikasinya sgt membantu,4,2021-07-27 07:20:02,"Hi Mums, Terima kasih telah menggunakan Teman Bumil. Jangan lupa share pengalaman Mums di IG Mums dan follow terus IG @temanbumil, untuk informasi seputar parenting dan tumbuh kembang si Kecil follow juga IG @teman_parenting. Terus aktif dan pantau penawaran serta giveaway menarik lainnya dari Teman Bumil, terima kasih ya Mums :)",2.3.0,Teman Bumil
4769,56296,fd112b36-6379-468a-bf3f-d82e2747ea93,"Bersyukur sekali install aplikasi ini sejak hamil trimester 2. Selalu mendapat update perkembangan janin dan artikel bermanfaat lainnya. Sebagai new moms yg belum punya pengalaman, aplikasi ini sangat membantu mengarahkan dan banyak memberi solusi. Fitur favoritku adalah komunitas, tempat para bunda dengan HPL yang sama saling sharing saat ada keluhan dan berbagi tips berdasarkan pengalaman pribadi. Jadi ngerasa punya banyak temen seperjuangan. Terimakasih banyak Asian parents. 🤍🤍🤍",5,2024-05-19 13:24:45,"Halo Bunda! Terima kasih atas ratingnya, ya! Semoga Bunda bisa terus menggunakan aplikasi kami dan tergabung dalam komunitas kami dengan nyaman 😊",3.0.6,Asian Parent
4772,60556,020a57f4-13c6-4c1a-82f3-c852236f6cc1,Verry useful 😊,5,2022-01-19 09:05:42,,2.10.7,Asian Parent
4773,58550,fb6976e1-76fd-471d-b3f4-62432a434590,💕❤,5,2022-11-20 06:16:30,,2.12.12,Asian Parent
4775,78324,ec36fe73-050c-41a1-9122-9733a72e5bbb,"Bulan kemarin baru ngisi HPHT, uda bergantung bgt penjadwalan pakai aplikasi ini, tb2 minta login ulang trus mulai program dari awal, mana lupa tanggalnya. Sumpah wasting time",1,2024-09-11 08:59:50,"Hallo Mama Dinnya Yesica Tandy, kami mohon maaf atas ketidaknyamanannya. Jika nantinya Mama mengalami kendala lainnya, silakan diinformasikan detail keluhan nya melalui layanan whatsapp kami di nomor 085134954019. Terima kasih ^dt",2.5.5,Hallobumil
4777,80666,1c6a8fd7-f895-47ab-8d3d-febd4e295645,Aplikasi yang sangat bermanfaat bgt buat newmom kaya aku bisa dapet info dan ilmu2 yg sangat bermanfaat juga,5,2023-08-18 18:38:21,"Hi Mums, Terima kasih telah menggunakan Teman Bumil. Jangan lupa share pengalaman Mums di IG Mums dan follow terus IG @temanbumil, informasi seputar parenting dan tumbuh kembang si Kecil follow juga IG @teman_parenting. Terus aktif karena banyak penawaran serta giveaway menarik lainnya dari Teman Bumil, terima kasih:)",2.18.8,Teman Bumil
4778,34858,2a06a167-285e-4aa9-8a79-d5c101bef5fe,Sangat bagus,5,2021-02-18 19:27:35,"Hai, Parent! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini berguna untuk Anda. Semoga Anda bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊
",2.8.4,Asian Parent
4779,82614,6d9baf78-8557-4fc1-bba0-b26f4aac6fec,"Sangat membantu banget app ini, krn suka lupaa kalau ditanya ""sudah berapa bulan bun"" 😃 skrg tinggal klik langsung terlihat usia dd sdh brp bulannya 😄 thanks teman bumil smoga lebih bermanfaat lagi dan lebih update lagi info2nya",5,2022-09-14 13:10:14,"Hi Mums, Terima kasih telah menggunakan Teman Bumil. Jangan lupa share pengalaman Mums di IG Mums dan follow terus IG @temanbumil, untuk informasi seputar parenting dan tumbuh kembang si Kecil follow juga IG @teman_parenting. Terus aktif dan pantau penawaran giveaway menarik dari Teman Bumil, terima kasih Mums:)",2.15.1,Teman Bumil
4780,16319,01e656ae-8ad4-4ce4-916b-68874c92ec33,Oke sangat membantu,5,2022-03-21 13:45:54,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.10.14,Asian Parent
4783,73254,94be5a29-a245-4ef1-805b-2b1eacd888c1,Aplikasi nya bagus bnget cocok buat ibu hamil,5,2021-12-18 06:19:58,"Hallo Mama Arista Umahuk, terima kasih atas ulasan dan lima bintangnya. Semoga aplikasi Hallobumil dapat bermanfaat sebagai pendamping kehamilan, dan tumbuh kembang Si Kecil nantinya. Sehat selalu :) ^np

",2.2.4,Hallobumil
4784,28431,00fac1aa-8e00-445c-9994-34bdbc323cdd,"Alhamdulillah.. banyak ilmu yang saya dapatkan melalui aplikasi ini.. mulai dari perkembangan bayi, saran makanan yang diperbolehkan, artikel2 khusus bumil, dll.. pokoknya sangat suka.. 🥰😍",5,2021-07-18 21:36:22,"Halo, Parent! Terima kasih atas review positifnya. Kami senang Anda bisa mendapatkan manfaat positif dan informasi akurat seputar kehamilan dan/atau parenting dari aplikasi ini. Semoga Anda dapat memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman untuk bergabung di komunitas kami. 😊",2.9.17,Asian Parent
4792,34663,f28e134f-ed80-4a3c-8eeb-7de5104eb4de,Sangat sangat membantu bumil yang baru saja menikahh,5,2021-02-24 18:08:35,"Halo, Parent! Terima kasih atas review positifnya. Kami senang dapat membantu Anda mendapatkan informasi akurat dalam membantu perkembangan dan pertumbuhan si kecil. Semoga Anda dapat menggunakan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.9.0,Asian Parent
4793,60295,971e78b7-d7cb-4537-b76d-bdc94dacca8a,I love you,5,2022-02-21 20:26:32,,2.10.10,Asian Parent
4794,20198,be51edc4-5385-47eb-9602-61f7e7c2ceb8,Best,4,2022-01-05 18:53:34,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.10.7,Asian Parent
4795,30913,d8c84f1f-1245-4e29-ae11-526bbb85ad18,👍,5,2021-05-01 16:35:46,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.9.5,Asian Parent
4796,22509,bb19495c-7a8c-49e5-b2cb-634d9e933e11,Sangat membantu sekali aplikasi theAsianparent🤗,5,2021-11-23 11:12:49,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.10.5,Asian Parent
4797,34652,69b21c36-0b60-40e2-b76e-89ab12614f88,Sangat berguna sekali 👍👍,5,2021-02-25 00:13:01,"Halo, Parent! Terima kasih atas review positifnya. Kami senang dapat membantu Anda mendapatkan informasi akurat dalam membantu perkembangan dan pertumbuhan si kecil. Semoga Anda dapat menggunakan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.9.0,Asian Parent
4801,79430,24444f42-8932-4ea2-ab18-9a0d051d1e4e,sangat membantu dalam memantau tumbuh kembang si kecil,4,2024-01-08 09:21:01,"Hi Mums, Terima kasih telah menggunakan Teman Bumil. Jangan lupa share pengalaman Mums di IG Mums dan follow terus IG @temanbumil, untuk informasi seputar parenting dan tumbuh kembang si Kecil follow juga IG @teman_parenting. Mohon bintang 5nya untuk Teman Bumik ya Mums, terima kasih Mums

",2.20.1,Teman Bumil
4805,4779,c69435f9-00b5-4e34-8c5e-6cb97c481a5d,"Aplikasi yg memuat info seputar ibu dan bayi, lengkap dengan fitur fitur yg keren mudah dipahami , banyak diskon belanja , tanya jawab dengan sesama pengguna juga seru banget. Banyak ilmu parenting juga pokoknya lengkap dalam satu aplikasi",5,2024-01-26 00:44:32,"Halo, Parent Jazmin Naafi! Terima kasih atas review positifnya. Kami senang Anda bisa mendapatkan manfaat positif dan informasi seputar kehamilan, pregnancy, perkembangan janin, bayi dan parenting di aplikasi ini. Jangan lupa juga cek fitur resep kami untuk mengetahui resep makanan terbaik untuk ibu hamill, ibu menyusui dan anak bayi 😊
",2.13.5,Asian Parent
4806,36728,f56e51ba-bcf3-4e0f-8c07-60c98b427f4f,👍,5,2021-01-03 12:31:07,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.8.1,Asian Parent
4807,62332,0c6b0cd8-4294-485e-a196-adb1deb0480c,Its to many idea for me and my baby .. i love it .,5,2021-07-29 10:15:58,"Hi! Your glowing review warms our heart - we really appreciate it ❤️ We hope you continue to find our app useful as we accompany you on your parenting journey. We promise to keep improving your experience, too. Don't forget to invite your friends to join theAsianparent app community! 😊",2.9.19,Asian Parent
4808,7520,3ab0db95-fcea-46f4-ae71-c63ad7b1d8b3,Selama ini belum ada keluhan dari saya,5,2023-03-13 06:27:57,"Hai, Parent Mitha Baim! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar perkembangan janin, persiapan kehamilan, tips pregnancy, rekomendasi makanan anak, gizi balita dan topik ibu hamil dan menjadi parent di komunitas kami 😊
",2.12.20,Asian Parent
4811,20921,1a6f2497-2b25-48a9-aa78-08b0f07c72a4,"Aplikasi yg sangat sangat sangat menyenangkan dan membantu aku selama masa kehamilan ini dan cocok untuk para mama muda, maupun calon mama. Fitur fiturnya sangat menarik mulai dari program hamil, perkembangan janin saat hamil, ASI, MP-ASI, perkembangan anak, pokoknya banyaaak banget. Aplikasinya mudah dipahami dan ga bikin bosen. Ada sharing antar mama mama juga seputar anak dan kehamilan. Pokoknya aplikasinya seru banget selain menyenangkan juga mengedukasi🤍",5,2021-12-25 19:38:20,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar kehamilan, persiapan proses persalinan, tips pernikahan, rekomendasi makanan anak, gizi balita dan topik lainnya kepada para pakar di komunitas kami 😊",2.10.5,Asian Parent
4814,15337,3a6362ec-a256-4957-934f-fbf6a656c960,"Sangat membantu saya,karna saya bisa tau bentuk dan ukuran bayi saya 🙏🙏🙏♥️♥️♥️",5,2022-04-19 13:18:02,"Halo, Parent! Terima kasih atas review positifnya. Kami senang dapat membantu Anda mendapatkan informasi mengenai perkembangan dan pertumbuhan anak Anda. Semoga Anda juga dapat menggunakan fitur di aplikasi theAsianparent (seperti fitur cari nama bayi, resep dll).dengan baik ya.😊
",2.11.0,Asian Parent
4816,62632,288eaee5-7d68-4711-b64d-16fd3cc16615,Best.. senang nk pakai,5,2021-06-23 18:07:34,"Hai zahida! Terima kasih di atas review yang positif. ❤ Kami sangat menghargainya. Semoga semua ciri-ciri dalam aplikasi theAsianparent dapat memberi manfaat kepada anda, bayi dan keluarga! Oh ya, jangan lupa ajak sekali geng anda untuk sama-sama aktif dalam aplikasi ini ya? 😊",2.9.13,Asian Parent
4817,20507,2fcff5d7-2017-4380-9fc4-4fe0fab9f37f,"Rada susahya Bun cari menu"" buat c kecil",4,2022-01-01 10:47:06,"Halo Bunda, terima kasih banyak atas masukannya, akan kami sampaikan ke tim terkait. Kami menerima semua masukan tersebut dengan hati yang terbuka. Kami akan terus meningkatkan kualitas aplikasi dan moderasi kami sehingga bisa memenuhi kebutuhan informasi Bunda ya.",2.10.7,Asian Parent
4819,2495,cf8a17be-afae-49b0-8422-3412f933dcc3,Seneng banget sama aplikasi ini. Dari hamil sampe sekarang anak umur 9 bulan selalu memantau tumbuh kembang anak pake aplikasi ini. Karena lengkap dan banyak bgt artikel yg bisa dibaca. Makin menambah wawasan ibu. Mengurangi khawatir dan makin yakin dengan pola asuh diri sendiri.,5,2024-05-03 22:42:57,"Hai, Sayyidatun! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur aplikasi theAsianparent dengan baik ya! Jangan ragu juga untuk bertanya seputar perkembangan janin, persiapan kehamilan, tips pregnancy, rekomendasi makanan anak, gizi balita dan topik ibu hamil dan menjadi parent di komunitas kami 😊",3.0.6,Asian Parent
4821,31687,c41af9a7-8c7d-4a84-93a4-d0b8f2dc32fa,"Bagus sih, tapi pas posting tanya jawab eror terus ga bisa posting herman",2,2021-04-17 06:23:20,"Hai, Parent. Mohon maaf atas masalah yang Bunda alami. Saat ini tim kami telah memperbaiki masalah tersebut. Bisa coba sekali lagi? Jika Anda masih mengalami masalah yang sama, boleh email kami di app.feedback@theasianparent.com. Terima kasih! (Jangan lupa bintang 5-nya!) 😊",2.9.5,Asian Parent
4822,32386,218c9710-7159-4344-9a04-176f297be7c3,😍😍,5,2021-04-07 06:44:47,"Hai, Parent! Terima kasih atas review positifnya ❤️ Semoga Anda bisa menggunakan semua fitur dalam aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Anda untuk bergabung di komunitas kami. 😊",2.9.3,Asian Parent
4825,73832,353d5cee-c442-421f-b8a2-f12be5678f72,gk bisa dibuka stelah di instal,1,2021-05-22 18:10:33,"Hallo Mama Hertrisna ayu dahlima, mengenai hal tersebut mohon dipastikan koneksi internet stabil dan tidak ada kendala pada smartphone Mama. Jika masih terjadi kendala, mohon berkenan untuk informasikan nama lengkap, nomor telepon, dan email yang terdaftar, fase/usia minggu di aplikasi melalui email hallobumil@gmail.com. Salam hangat :) ^np

",,Hallobumil
4827,20210,40ba3821-0ae8-4c7f-8e58-13d607c8310b,"Recomended banget! situs parenting Terbaik di Indonesia💜💜💜 apalagi klo saat ini pertama kehamilan bunda yang awam harus ngapain dan bagaimana🤔 TheAsianParen akan memantau kehamilan & perkembangan bayi serta bisa terhubung dgn orangtua lainnya untuk diajak berdiskusi tentang keluh kesah bunda. Serunya lagi bunda bisa mengabadikan moment bersama buah hati ""sweet memory"" Bonusnya bunda bisa mengikuti berbagai kontes menarik dgn hadiah yang menggiurkan atau tukar poin langsung dapat diskon 😍😍",5,2022-01-05 09:33:47,"Halo, Parent! Terima kasih atas review positifnya. Kami senang dapat membantu Anda mendapatkan informasi mengenai perkembangan dan pertumbuhan anak Anda. Semoga Anda juga dapat menggunakan fitur di aplikasi theAsianparent (seperti fitur cari nama bayi, resep dll).dengan baik ya.😊
",2.10.6,Asian Parent
4830,11650,660367ef-fc3a-4db2-ab61-34abab3e93bc,Sangat bermanfaat sekali,5,2022-09-13 10:26:23,"Hai, Parent Irna Wati! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini dapat membantu Anda. Semoga Parent bisa memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Parent untuk bergabung di komunitas kami. 😊
",2.12.4,Asian Parent
4831,72226,d02bb1ff-e73f-49dc-861f-f2ce42b1c750,Sangat bermanfaat,5,2023-12-21 09:27:17,"Dear Mama Chusnan 88, terima kasih ya atas ulasannya. Semoga aplikasi Hallobumil dapat bermanfaat sebagai pendamping kehamilan dan tumbuh kembang Si Kecil. Jika ada pertanyaan, hubungi Customer Care melalui email cs@hallobumil.com. #mengertimama",,Hallobumil
4835,3700,087bdd3c-b6e6-49db-a45d-5bda5b37a07b,Sangat membantu melihat perkembangan debay,5,2024-03-19 03:13:54,"Hai, Anggrit! Terima kasih atas review positifnya. Kami senang bahwa Anda merasa app ini dapat membantu Anda. Semoga Bunda memanfaatkan semua fitur di aplikasi theAsianparent dengan baik ya! Jangan lupa beritahu teman Bunda untuk bergabung di komunitas kami. 😊

",,Asian Parent
4837,61851,9fb55c55-7d82-4d4b-93a6-ac83ff8045ab,Good,5,2021-09-17 18:49:24,"Hi! Your glowing review warms our heart - we really appreciate it ❤️ We hope you continue to find our app useful as we accompany you on your parenting journey. We promise to keep improving your experience, too. Don't forget to invite your friends to join theAsianparent app community! 😊",,Asian Parent
4839,82254,7d2c35e9-f898-4334-be1c-b63ae76c8388,"Aplikasinya bagus, edukatif, informatif, lengkap pokoknya disini. Sukses selalu teman bumil :)",5,2022-09-17 12:20:58,"Hi Mums, Terima kasih telah menggunakan Teman Bumil. Jangan lupa share pengalaman Mums di IG Mums dan follow terus IG @temanbumil, untuk informasi seputar parenting dan tumbuh kembang si Kecil follow juga IG @teman_parenting. Terus aktif dan pantau penawaran giveaway menarik dari Teman Bumil, terima kasih Mums:)",2.15.1,Teman Bumil
4842,2605,bc86ac4f-33e1-43ac-b38e-194653ba8d27,Sangat membantu untuk saling sharing sesama mami2,5,2024-04-28 20:34:21,"Halo Bunda! Terima kasih atas ratingnya, ya! Semoga Bunda bisa terus menggunakan aplikasi kami dan tergabung dalam komunitas kami dengan nyaman 😊",3.0.6,Asian Parent
4843,81364,c83419c1-2454-477c-a8cc-9dc5f15db124,"Masyallah, dengan adanya aplikasi TemanBumil ini benar"" membantu sekali,mulai dari hamil anak pertama,sampai sekarang anak ke 2 dengan berbagai fitur, dan artikel"" yg sangat membantu,dan yg terbaru ada komunitas selain mendambah teman dan wawasan dan ada sesi tanya jawab bersama dokter"" yg berpengalaman jga thebest aplikasi Teman Bumil semoga selalu memberikan artike"" yg bermanfaat👍",5,2022-12-06 11:54:26,"Hi Mums, Terima kasih telah menggunakan Teman Bumil. Jangan lupa share pengalaman Mums di IG Mums dan follow terus IG @temanbumil, untuk informasi seputar parenting dan tumbuh kembang si Kecil follow juga IG @teman_parenting. Terus aktif dan pantau penawaran serta giveaway menarik lainnya dari Teman Bumil, terima kasih Mums:)",2.18.0,Teman Bumil
4844,57699,93e8e4f0-74ce-4173-8866-ecfe60d87261,Very good app for mommies,5,2023-06-19 12:15:05,"Hi, Parent! Thank you for your positive feedback. We hope our app keeps helping you and your baby grow and thrive as you cross many beautiful milestones together. Please invite your squad to join theAsianparent app community too! 😊",2.12.25,Asian Parent
